'sample interval','ECG1','ECG2'
2290682,-1.730,0.870
2290683,-1.600,0.820
2290684,-1.460,0.600
2290685,-1.360,0.210
2290686,-1.270,-0.215
2290687,-1.190,-0.445
2290688,-1.075,-0.590
2290689,-0.925,-0.720
2290690,-0.790,-0.735
2290691,-0.635,-0.685
2290692,-0.470,-0.665
2290693,-0.335,-0.640
2290694,-0.180,-0.630
2290695,-0.040,-0.590
2290696,0.080,-0.610
2290697,0.155,-0.595
2290698,0.195,-0.590
2290699,0.265,-0.595
2290700,0.310,-0.585
2290701,0.320,-0.595
2290702,0.370,-0.585
2290703,0.375,-0.575
2290704,0.375,-0.565
2290705,0.385,-0.555
2290706,0.415,-0.515
2290707,0.430,-0.530
2290708,0.445,-0.495
2290709,0.435,-0.440
2290710,0.460,-0.440
2290711,0.465,-0.480
2290712,0.510,-0.440
2290713,0.520,-0.405
2290714,0.520,-0.370
2290715,0.545,-0.345
2290716,0.575,-0.330
2290717,0.650,-0.330
2290718,0.690,-0.295
2290719,0.730,-0.300
2290720,0.770,-0.290
2290721,0.810,-0.310
2290722,0.790,-0.320
2290723,0.860,-0.325
2290724,0.880,-0.315
2290725,0.915,-0.330
2290726,0.930,-0.335
2290727,0.970,-0.340
2290728,1.000,-0.340
2290729,1.020,-0.345
2290730,1.050,-0.355
2290731,0.995,-0.345
2290732,1.015,-0.340
2290733,1.020,-0.325
2290734,0.995,-0.320
2290735,0.985,-0.305
2290736,0.950,-0.290
2290737,0.900,-0.260
2290738,0.865,-0.235
2290739,0.815,-0.220
2290740,0.755,-0.215
2290741,0.695,-0.205
2290742,0.615,-0.160
2290743,0.515,-0.185
2290744,0.430,-0.190
2290745,0.330,-0.210
2290746,0.260,-0.255
2290747,0.165,-0.270
2290748,0.115,-0.310
2290749,0.065,-0.320
2290750,0.035,-0.290
2290751,-0.050,-0.285
2290752,-0.060,-0.300
2290753,-0.055,-0.320
2290754,-0.060,-0.320
2290755,-0.080,-0.310
2290756,-0.085,-0.330
2290757,-0.095,-0.345
2290758,-0.110,-0.320
2290759,-0.085,-0.310
2290760,-0.100,-0.335
2290761,-0.100,-0.385
2290762,-0.100,-0.385
2290763,-0.100,-0.390
2290764,-0.085,-0.385
2290765,-0.100,-0.400
2290766,-0.100,-0.395
2290767,-0.105,-0.385
2290768,-0.075,-0.395
2290769,-0.080,-0.395
2290770,-0.085,-0.400
2290771,-0.080,-0.415
2290772,-0.080,-0.415
2290773,-0.050,-0.395
2290774,-0.060,-0.420
2290775,-0.060,-0.440
2290776,-0.065,-0.400
2290777,-0.060,-0.360
2290778,-0.055,-0.390
2290779,-0.040,-0.400
2290780,-0.040,-0.390
2290781,-0.055,-0.355
2290782,-0.075,-0.385
2290783,-0.080,-0.430
2290784,-0.110,-0.445
2290785,-0.160,-0.405
2290786,-0.170,-0.370
2290787,-0.190,-0.370
2290788,-0.205,-0.375
2290789,-0.210,-0.365
2290790,-0.210,-0.365
2290791,-0.205,-0.370
2290792,-0.200,-0.360
2290793,-0.205,-0.370
2290794,-0.215,-0.360
2290795,-0.215,-0.360
2290796,-0.205,-0.375
2290797,-0.190,-0.385
2290798,-0.200,-0.345
2290799,-0.165,-0.345
2290800,-0.195,-0.390
2290801,-0.190,-0.405
2290802,-0.180,-0.390
2290803,-0.165,-0.365
2290804,-0.170,-0.375
2290805,-0.185,-0.385
2290806,-0.190,-0.385
2290807,-0.185,-0.390
2290808,-0.165,-0.355
2290809,-0.160,-0.340
2290810,-0.150,-0.335
2290811,-0.130,-0.355
2290812,-0.125,-0.320
2290813,-0.130,-0.280
2290814,-0.110,-0.255
2290815,-0.115,-0.240
2290816,-0.105,-0.220
2290817,-0.110,-0.230
2290818,-0.080,-0.165
2290819,-0.070,-0.050
2290820,-0.075,0.185
2290821,-0.045,0.510
2290822,0.020,0.870
2290823,0.000,1.130
2290824,-0.180,1.330
2290825,-0.555,1.500
2290826,-1.120,1.670
2290827,-1.750,1.865
2290828,-2.260,1.990
2290829,-2.660,1.970
2290830,-2.825,1.845
2290831,-2.840,1.710
2290832,-2.750,1.550
2290833,-2.590,1.350
2290834,-2.505,1.175
2290835,-2.435,0.985
2290836,-2.305,0.845
2290837,-2.145,0.745
2290838,-2.025,0.725
2290839,-1.920,0.710
2290840,-1.810,0.690
2290841,-1.725,0.505
2290842,-1.575,0.140
2290843,-1.475,-0.265
2290844,-1.370,-0.545
2290845,-1.245,-0.705
2290846,-1.080,-0.765
2290847,-0.955,-0.740
2290848,-0.785,-0.680
2290849,-0.590,-0.670
2290850,-0.430,-0.625
2290851,-0.260,-0.565
2290852,-0.110,-0.555
2290853,0.015,-0.550
2290854,0.110,-0.525
2290855,0.165,-0.525
2290856,0.220,-0.490
2290857,0.240,-0.505
2290858,0.285,-0.470
2290859,0.300,-0.430
2290860,0.325,-0.425
2290861,0.305,-0.450
2290862,0.315,-0.450
2290863,0.315,-0.450
2290864,0.315,-0.440
2290865,0.315,-0.420
2290866,0.310,-0.415
2290867,0.305,-0.430
2290868,0.300,-0.410
2290869,0.335,-0.400
2290870,0.350,-0.400
2290871,0.365,-0.395
2290872,0.375,-0.420
2290873,0.430,-0.435
2290874,0.450,-0.440
2290875,0.500,-0.425
2290876,0.525,-0.450
2290877,0.540,-0.440
2290878,0.575,-0.455
2290879,0.595,-0.465
2290880,0.620,-0.470
2290881,0.665,-0.470
2290882,0.700,-0.475
2290883,0.730,-0.470
2290884,0.760,-0.450
2290885,0.770,-0.405
2290886,0.785,-0.395
2290887,0.815,-0.365
2290888,0.810,-0.350
2290889,0.800,-0.290
2290890,0.810,-0.250
2290891,0.785,-0.255
2290892,0.795,-0.255
2290893,0.735,-0.190
2290894,0.675,-0.140
2290895,0.650,-0.120
2290896,0.595,-0.095
2290897,0.570,-0.085
2290898,0.525,-0.085
2290899,0.475,-0.070
2290900,0.420,-0.060
2290901,0.360,-0.100
2290902,0.295,-0.075
2290903,0.225,-0.080
2290904,0.150,-0.115
2290905,0.120,-0.160
2290906,0.080,-0.155
2290907,0.055,-0.175
2290908,0.005,-0.190
2290909,-0.025,-0.220
2290910,-0.040,-0.260
2290911,-0.085,-0.235
2290912,-0.110,-0.255
2290913,-0.140,-0.275
2290914,-0.175,-0.300
2290915,-0.210,-0.320
2290916,-0.190,-0.320
2290917,-0.190,-0.325
2290918,-0.200,-0.305
2290919,-0.190,-0.305
2290920,-0.175,-0.330
2290921,-0.175,-0.345
2290922,-0.195,-0.370
2290923,-0.160,-0.365
2290924,-0.135,-0.360
2290925,-0.150,-0.355
2290926,-0.160,-0.335
2290927,-0.135,-0.315
2290928,-0.125,-0.300
2290929,-0.120,-0.330
2290930,-0.095,-0.350
2290931,-0.080,-0.375
2290932,-0.085,-0.365
2290933,-0.080,-0.325
2290934,-0.120,-0.285
2290935,-0.110,-0.305
2290936,-0.085,-0.295
2290937,-0.075,-0.260
2290938,-0.050,-0.255
2290939,-0.060,-0.280
2290940,-0.070,-0.285
2290941,-0.045,-0.270
2290942,-0.070,-0.275
2290943,-0.090,-0.280
2290944,-0.110,-0.290
2290945,-0.110,-0.305
2290946,-0.120,-0.315
2290947,-0.150,-0.315
2290948,-0.170,-0.350
2290949,-0.145,-0.335
2290950,-0.165,-0.340
2290951,-0.165,-0.390
2290952,-0.160,-0.370
2290953,-0.180,-0.390
2290954,-0.190,-0.400
2290955,-0.220,-0.420
2290956,-0.200,-0.395
2290957,-0.205,-0.355
2290958,-0.190,-0.340
2290959,-0.190,-0.350
2290960,-0.190,-0.370
2290961,-0.165,-0.345
2290962,-0.140,-0.320
2290963,-0.140,-0.310
2290964,-0.125,-0.325
2290965,-0.110,-0.290
2290966,-0.080,-0.260
2290967,-0.065,-0.255
2290968,-0.040,-0.260
2290969,-0.035,-0.290
2290970,0.015,-0.270
2290971,-0.010,-0.280
2290972,-0.030,-0.260
2290973,-0.060,-0.220
2290974,-0.040,-0.220
2290975,-0.020,-0.200
2290976,-0.010,-0.220
2290977,-0.015,-0.235
2290978,-0.010,-0.215
2290979,-0.005,-0.180
2290980,0.000,-0.185
2290981,0.000,-0.185
2290982,-0.020,-0.170
2290983,-0.040,-0.170
2290984,-0.060,-0.170
2290985,-0.060,-0.190
2290986,-0.070,-0.175
2290987,-0.085,-0.170
2290988,-0.080,-0.205
2290989,-0.085,-0.215
2290990,-0.070,-0.220
2290991,-0.070,-0.235
2290992,-0.085,-0.230
2290993,-0.110,-0.275
2290994,-0.115,-0.245
2290995,-0.125,-0.240
2290996,-0.130,-0.225
2290997,-0.125,-0.250
2290998,-0.115,-0.230
2290999,-0.125,-0.225
2291000,-0.125,-0.220
2291001,-0.085,-0.215
2291002,-0.105,-0.220
2291003,-0.100,-0.215
2291004,-0.080,-0.225
2291005,-0.090,-0.235
2291006,-0.070,-0.185
2291007,-0.080,-0.040
2291008,-0.080,0.180
2291009,-0.005,0.490
2291010,0.070,0.830
2291011,0.100,1.095
2291012,-0.105,1.295
2291013,-0.480,1.480
2291014,-1.080,1.660
2291015,-1.710,1.855
2291016,-2.235,1.955
2291017,-2.635,1.945
2291018,-2.760,1.905
2291019,-2.665,1.825
2291020,-2.535,1.700
2291021,-2.375,1.560
2291022,-2.250,1.420
2291023,-2.130,1.305
2291024,-1.975,1.215
2291025,-1.865,1.240
2291026,-1.735,1.260
2291027,-1.565,1.255
2291028,-1.445,1.070
2291029,-1.345,0.630
2291030,-1.230,0.090
2291031,-1.140,-0.355
2291032,-1.025,-0.605
2291033,-0.905,-0.715
2291034,-0.775,-0.660
2291035,-0.610,-0.585
2291036,-0.420,-0.565
2291037,-0.255,-0.530
2291038,-0.075,-0.480
2291039,0.085,-0.475
2291040,0.245,-0.485
2291041,0.300,-0.500
2291042,0.360,-0.490
2291043,0.400,-0.460
2291044,0.405,-0.450
2291045,0.430,-0.435
2291046,0.455,-0.435
2291047,0.485,-0.425
2291048,0.545,-0.415
2291049,0.545,-0.390
2291050,0.560,-0.390
2291051,0.590,-0.385
2291052,0.605,-0.405
2291053,0.630,-0.390
2291054,0.635,-0.375
2291055,0.660,-0.370
2291056,0.665,-0.405
2291057,0.670,-0.415
2291058,0.670,-0.415
2291059,0.680,-0.415
2291060,0.645,-0.415
2291061,0.680,-0.395
2291062,0.705,-0.370
2291063,0.735,-0.380
2291064,0.755,-0.380
2291065,0.800,-0.380
2291066,0.830,-0.385
2291067,0.870,-0.390
2291068,0.915,-0.410
2291069,0.950,-0.420
2291070,0.990,-0.435
2291071,1.050,-0.400
2291072,1.040,-0.410
2291073,1.055,-0.430
2291074,1.030,-0.420
2291075,1.050,-0.405
2291076,1.040,-0.365
2291077,1.055,-0.310
2291078,0.995,-0.295
2291079,0.975,-0.305
2291080,0.950,-0.290
2291081,0.920,-0.230
2291082,0.860,-0.155
2291083,0.830,-0.100
2291084,0.785,-0.070
2291085,0.765,-0.055
2291086,0.710,-0.060
2291087,0.665,-0.050
2291088,0.600,-0.010
2291089,0.565,-0.030
2291090,0.490,-0.065
2291091,0.465,-0.070
2291092,0.400,-0.060
2291093,0.355,-0.075
2291094,0.290,-0.090
2291095,0.280,-0.105
2291096,0.250,-0.125
2291097,0.215,-0.150
2291098,0.200,-0.175
2291099,0.175,-0.190
2291100,0.165,-0.215
2291101,0.150,-0.235
2291102,0.140,-0.280
2291103,0.115,-0.325
2291104,0.085,-0.350
2291105,0.060,-0.365
2291106,0.025,-0.370
2291107,-0.010,-0.400
2291108,0.000,-0.390
2291109,0.000,-0.395
2291110,0.000,-0.420
2291111,-0.065,-0.410
2291112,-0.125,-0.395
2291113,-0.145,-0.360
2291114,-0.145,-0.365
2291115,-0.130,-0.390
2291116,-0.075,-0.390
2291117,-0.075,-0.365
2291118,-0.075,-0.355
2291119,-0.065,-0.335
2291120,-0.035,-0.290
2291121,-0.020,-0.305
2291122,0.000,-0.325
2291123,0.025,-0.320
2291124,0.035,-0.315
2291125,0.040,-0.290
2291126,0.040,-0.300
2291127,0.040,-0.300
2291128,0.040,-0.290
2291129,0.055,-0.270
2291130,0.055,-0.280
2291131,0.035,-0.290
2291132,0.060,-0.270
2291133,0.070,-0.260
2291134,0.070,-0.290
2291135,0.075,-0.310
2291136,0.070,-0.310
2291137,0.060,-0.280
2291138,0.050,-0.345
2291139,0.045,-0.380
2291140,0.045,-0.365
2291141,0.055,-0.350
2291142,0.035,-0.330
2291143,0.050,-0.350
2291144,0.030,-0.360
2291145,0.020,-0.375
2291146,-0.005,-0.375
2291147,0.000,-0.395
2291148,0.000,-0.385
2291149,-0.005,-0.390
2291150,-0.020,-0.410
2291151,-0.035,-0.390
2291152,-0.030,-0.330
2291153,-0.050,-0.310
2291154,-0.095,-0.330
2291155,-0.110,-0.300
2291156,-0.105,-0.290
2291157,-0.090,-0.235
2291158,-0.110,-0.235
2291159,-0.090,-0.195
2291160,-0.090,-0.205
2291161,-0.050,-0.200
2291162,-0.035,-0.190
2291163,-0.020,-0.170
2291164,-0.045,-0.165
2291165,-0.045,-0.185
2291166,-0.025,-0.155
2291167,-0.040,-0.165
2291168,-0.010,-0.160
2291169,-0.010,-0.120
2291170,-0.005,-0.105
2291171,0.000,-0.110
2291172,0.005,-0.140
2291173,0.020,-0.150
2291174,-0.010,-0.150
2291175,0.015,-0.185
2291176,0.015,-0.195
2291177,0.025,-0.190
2291178,0.010,-0.220
2291179,-0.005,-0.250
2291180,-0.010,-0.245
2291181,0.010,-0.245
2291182,-0.020,-0.240
2291183,-0.030,-0.225
2291184,-0.020,-0.230
2291185,-0.020,-0.230
2291186,0.005,-0.225
2291187,0.000,-0.235
2291188,0.000,-0.215
2291189,-0.040,-0.165
2291190,-0.025,-0.170
2291191,-0.030,-0.140
2291192,-0.015,-0.130
2291193,-0.015,-0.145
2291194,0.000,-0.130
2291195,0.015,-0.025
2291196,0.010,0.125
2291197,0.035,0.325
2291198,0.115,0.595
2291199,0.155,0.840
2291200,-0.050,0.990
2291201,-0.405,1.210
2291202,-1.040,1.475
2291203,-1.755,1.710
2291204,-2.320,1.820
2291205,-2.725,1.830
2291206,-2.885,1.825
2291207,-2.790,1.750
2291208,-2.650,1.620
2291209,-2.480,1.535
2291210,-2.375,1.405
2291211,-2.260,1.250
2291212,-2.075,1.200
2291213,-1.915,1.090
2291214,-1.775,1.055
2291215,-1.590,1.040
2291216,-1.435,0.800
2291217,-1.300,0.330
2291218,-1.170,-0.125
2291219,-1.080,-0.380
2291220,-0.945,-0.515
2291221,-0.790,-0.595
2291222,-0.665,-0.570
2291223,-0.485,-0.590
2291224,-0.295,-0.555
2291225,-0.115,-0.555
2291226,0.055,-0.505
2291227,0.200,-0.470
2291228,0.285,-0.435
2291229,0.330,-0.435
2291230,0.395,-0.420
2291231,0.445,-0.425
2291232,0.495,-0.365
2291233,0.515,-0.360
2291234,0.570,-0.360
2291235,0.570,-0.345
2291236,0.580,-0.375
2291237,0.585,-0.390
2291238,0.595,-0.390
2291239,0.610,-0.385
2291240,0.625,-0.375
2291241,0.650,-0.375
2291242,0.670,-0.340
2291243,0.690,-0.325
2291244,0.675,-0.315
2291245,0.660,-0.340
2291246,0.675,-0.320
2291247,0.680,-0.310
2291248,0.710,-0.355
2291249,0.710,-0.345
2291250,0.760,-0.330
2291251,0.790,-0.330
2291252,0.825,-0.370
2291253,0.875,-0.390
2291254,0.920,-0.420
2291255,0.940,-0.415
2291256,0.940,-0.415
2291257,0.955,-0.430
2291258,0.985,-0.405
2291259,0.995,-0.365
2291260,0.980,-0.365
2291261,1.005,-0.340
2291262,0.990,-0.320
2291263,0.945,-0.240
2291264,0.970,-0.170
2291265,0.910,-0.135
2291266,0.895,-0.105
2291267,0.890,-0.080
2291268,0.835,-0.070
2291269,0.810,-0.040
2291270,0.750,-0.020
2291271,0.660,-0.010
2291272,0.600,0.000
2291273,0.560,0.000
2291274,0.485,-0.020
2291275,0.415,-0.060
2291276,0.360,-0.105
2291277,0.325,-0.105
2291278,0.245,-0.125
2291279,0.205,-0.160
2291280,0.155,-0.185
2291281,0.090,-0.200
2291282,0.060,-0.225
2291283,0.040,-0.245
2291284,0.025,-0.285
2291285,0.010,-0.295
2291286,-0.005,-0.310
2291287,-0.020,-0.315
2291288,-0.035,-0.335
2291289,-0.030,-0.350
2291290,-0.040,-0.370
2291291,-0.035,-0.375
2291292,-0.010,-0.395
2291293,-0.025,-0.350
2291294,-0.025,-0.350
2291295,-0.025,-0.360
2291296,-0.025,-0.370
2291297,0.000,-0.380
2291298,-0.010,-0.385
2291299,-0.010,-0.360
2291300,0.000,-0.305
2291301,0.000,-0.295
2291302,0.000,-0.270
2291303,0.005,-0.270
2291304,0.020,-0.265
2291305,0.050,-0.250
2291306,0.055,-0.300
2291307,0.075,-0.290
2291308,0.070,-0.290
2291309,0.035,-0.285
2291310,0.030,-0.270
2291311,0.045,-0.265
2291312,0.035,-0.235
2291313,0.025,-0.210
2291314,0.015,-0.185
2291315,0.015,-0.215
2291316,0.000,-0.240
2291317,0.010,-0.265
2291318,0.000,-0.260
2291319,0.000,-0.265
2291320,-0.010,-0.305
2291321,-0.025,-0.295
2291322,-0.015,-0.315
2291323,-0.015,-0.345
2291324,-0.015,-0.345
2291325,0.000,-0.360
2291326,-0.010,-0.385
2291327,-0.020,-0.370
2291328,-0.030,-0.365
2291329,-0.045,-0.345
2291330,-0.035,-0.315
2291331,-0.030,-0.340
2291332,-0.030,-0.360
2291333,-0.030,-0.350
2291334,-0.025,-0.295
2291335,-0.045,-0.265
2291336,-0.065,-0.245
2291337,-0.040,-0.260
2291338,-0.020,-0.260
2291339,-0.010,-0.260
2291340,0.000,-0.250
2291341,0.000,-0.230
2291342,0.015,-0.210
2291343,0.010,-0.220
2291344,0.000,-0.225
2291345,0.015,-0.205
2291346,0.020,-0.230
2291347,0.010,-0.225
2291348,0.015,-0.200
2291349,-0.010,-0.210
2291350,0.000,-0.240
2291351,0.005,-0.240
2291352,-0.005,-0.250
2291353,-0.020,-0.275
2291354,-0.025,-0.270
2291355,-0.025,-0.270
2291356,-0.075,-0.280
2291357,-0.165,-0.310
2291358,-0.185,-0.360
2291359,-0.195,-0.370
2291360,-0.190,-0.375
2291361,-0.205,-0.360
2291362,-0.215,-0.330
2291363,-0.190,-0.300
2291364,-0.170,-0.220
2291365,-0.155,-0.030
2291366,-0.115,0.180
2291367,-0.015,0.455
2291368,0.055,0.680
2291369,-0.015,0.910
2291370,-0.310,1.165
2291371,-0.885,1.420
2291372,-1.605,1.640
2291373,-2.180,1.770
2291374,-2.605,1.785
2291375,-2.765,1.765
2291376,-2.705,1.715
2291377,-2.565,1.615
2291378,-2.420,1.510
2291379,-2.325,1.380
2291380,-2.235,1.200
2291381,-2.050,1.095
2291382,-1.865,1.025
2291383,-1.775,0.995
2291384,-1.620,0.960
2291385,-1.480,0.785
2291386,-1.330,0.440
2291387,-1.230,-0.040
2291388,-1.135,-0.355
2291389,-1.025,-0.515
2291390,-0.870,-0.610
2291391,-0.720,-0.540
2291392,-0.570,-0.575
2291393,-0.400,-0.545
2291394,-0.190,-0.480
2291395,0.000,-0.495
2291396,0.170,-0.500
2291397,0.300,-0.520
2291398,0.370,-0.535
2291399,0.410,-0.550
2291400,0.405,-0.560
2291401,0.440,-0.545
2291402,0.460,-0.495
2291403,0.480,-0.500
2291404,0.505,-0.525
2291405,0.530,-0.520
2291406,0.515,-0.490
2291407,0.475,-0.485
2291408,0.450,-0.520
2291409,0.445,-0.490
2291410,0.445,-0.430
2291411,0.410,-0.420
2291412,0.425,-0.385
2291413,0.430,-0.350
2291414,0.455,-0.320
2291415,0.500,-0.320
2291416,0.520,-0.315
2291417,0.550,-0.320
2291418,0.620,-0.315
2291419,0.640,-0.315
2291420,0.675,-0.285
2291421,0.710,-0.310
2291422,0.775,-0.280
2291423,0.790,-0.275
2291424,0.815,-0.305
2291425,0.860,-0.345
2291426,0.890,-0.315
2291427,0.910,-0.330
2291428,0.960,-0.330
2291429,0.970,-0.315
2291430,0.975,-0.320
2291431,0.980,-0.320
2291432,1.005,-0.310
2291433,0.965,-0.355
2291434,0.935,-0.375
2291435,0.920,-0.360
2291436,0.870,-0.330
2291437,0.815,-0.355
2291438,0.770,-0.320
2291439,0.735,-0.285
2291440,0.695,-0.240
2291441,0.640,-0.205
2291442,0.565,-0.160
2291443,0.550,-0.150
2291444,0.490,-0.200
2291445,0.450,-0.255
2291446,0.400,-0.245
2291447,0.310,-0.205
2291448,0.245,-0.180
2291449,0.140,-0.195
2291450,0.120,-0.215
2291451,0.110,-0.230
2291452,0.090,-0.245
2291453,0.060,-0.235
2291454,0.020,-0.230
2291455,0.015,-0.250
2291456,-0.015,-0.245
2291457,-0.025,-0.255
2291458,-0.025,-0.275
2291459,-0.070,-0.295
2291460,-0.095,-0.260
2291461,-0.075,-0.255
2291462,-0.075,-0.250
2291463,-0.070,-0.245
2291464,-0.060,-0.245
2291465,-0.075,-0.225
2291466,-0.055,-0.185
2291467,0.000,-0.195
2291468,0.000,-0.225
2291469,0.000,-0.265
2291470,0.025,-0.310
2291471,0.050,-0.320
2291472,0.060,-0.290
2291473,0.035,-0.315
2291474,0.010,-0.335
2291475,0.030,-0.325
2291476,0.035,-0.325
2291477,0.030,-0.305
2291478,0.030,-0.315
2291479,0.045,-0.290
2291480,0.050,-0.335
2291481,0.055,-0.340
2291482,0.055,-0.345
2291483,0.015,-0.310
2291484,-0.020,-0.295
2291485,-0.035,-0.265
2291486,-0.040,-0.280
2291487,-0.035,-0.275
2291488,-0.015,-0.250
2291489,-0.035,-0.260
2291490,-0.050,-0.280
2291491,-0.060,-0.285
2291492,-0.065,-0.295
2291493,-0.080,-0.270
2291494,-0.090,-0.280
2291495,-0.080,-0.270
2291496,-0.075,-0.285
2291497,-0.100,-0.245
2291498,-0.080,-0.240
2291499,-0.095,-0.220
2291500,-0.075,-0.200
2291501,-0.075,-0.210
2291502,-0.060,-0.215
2291503,-0.080,-0.220
2291504,-0.060,-0.220
2291505,-0.060,-0.260
2291506,-0.040,-0.270
2291507,-0.030,-0.290
2291508,-0.035,-0.310
2291509,-0.065,-0.320
2291510,-0.065,-0.320
2291511,-0.075,-0.335
2291512,-0.065,-0.330
2291513,-0.070,-0.350
2291514,-0.060,-0.325
2291515,-0.065,-0.305
2291516,-0.050,-0.295
2291517,-0.050,-0.315
2291518,-0.075,-0.335
2291519,-0.060,-0.280
2291520,0.000,-0.220
2291521,0.000,-0.175
2291522,0.005,-0.190
2291523,0.040,-0.170
2291524,0.070,-0.150
2291525,0.055,-0.170
2291526,0.045,-0.200
2291527,0.015,-0.185
2291528,-0.005,-0.200
2291529,-0.025,-0.220
2291530,-0.050,-0.225
2291531,-0.080,-0.220
2291532,-0.050,-0.210
2291533,-0.070,-0.215
2291534,-0.085,-0.210
2291535,-0.085,-0.205
2291536,-0.095,-0.185
2291537,-0.080,-0.185
2291538,-0.090,-0.200
2291539,-0.060,-0.190
2291540,-0.065,-0.170
2291541,-0.060,-0.190
2291542,-0.075,-0.210
2291543,-0.095,-0.250
2291544,-0.060,-0.255
2291545,-0.040,-0.255
2291546,-0.060,-0.260
2291547,-0.075,-0.300
2291548,-0.075,-0.305
2291549,-0.090,-0.300
2291550,-0.110,-0.290
2291551,-0.100,-0.255
2291552,-0.110,-0.220
2291553,-0.080,-0.250
2291554,-0.085,-0.275
2291555,-0.120,-0.285
2291556,-0.065,-0.280
2291557,-0.075,-0.210
2291558,-0.095,-0.205
2291559,-0.105,-0.240
2291560,-0.080,-0.230
2291561,-0.030,-0.200
2291562,-0.035,-0.230
2291563,-0.020,-0.265
2291564,0.005,-0.260
2291565,-0.010,-0.250
2291566,-0.015,-0.215
2291567,-0.055,-0.235
2291568,-0.070,-0.245
2291569,-0.075,-0.245
2291570,-0.105,-0.235
2291571,-0.135,-0.220
2291572,-0.185,-0.245
2291573,-0.200,-0.230
2291574,-0.195,-0.245
2291575,-0.175,-0.235
2291576,-0.180,-0.230
2291577,-0.170,-0.225
2291578,-0.170,-0.210
2291579,-0.130,-0.230
2291580,-0.160,-0.255
2291581,-0.155,-0.305
2291582,-0.155,-0.325
2291583,-0.160,-0.315
2291584,-0.145,-0.330
2291585,-0.175,-0.320
2291586,-0.170,-0.300
2291587,-0.170,-0.315
2291588,-0.160,-0.345
2291589,-0.185,-0.355
2291590,-0.185,-0.325
2291591,-0.190,-0.325
2291592,-0.175,-0.335
2291593,-0.200,-0.310
2291594,-0.180,-0.245
2291595,-0.185,-0.110
2291596,-0.180,0.045
2291597,-0.125,0.265
2291598,-0.060,0.545
2291599,0.035,0.835
2291600,-0.040,1.050
2291601,-0.285,1.195
2291602,-0.710,1.350
2291603,-1.325,1.540
2291604,-1.930,1.705
2291605,-2.390,1.740
2291606,-2.775,1.695
2291607,-2.900,1.605
2291608,-2.840,1.515
2291609,-2.695,1.385
2291610,-2.565,1.250
2291611,-2.455,1.095
2291612,-2.385,0.970
2291613,-2.250,0.900
2291614,-2.130,0.885
2291615,-2.005,0.870
2291616,-1.885,0.880
2291617,-1.770,0.725
2291618,-1.645,0.335
2291619,-1.500,-0.115
2291620,-1.410,-0.425
2291621,-1.295,-0.610
2291622,-1.150,-0.675
2291623,-1.000,-0.660
2291624,-0.855,-0.620
2291625,-0.655,-0.635
2291626,-0.485,-0.625
2291627,-0.320,-0.615
2291628,-0.135,-0.565
2291629,-0.010,-0.580
2291630,0.085,-0.550
2291631,0.145,-0.530
2291632,0.225,-0.515
2291633,0.245,-0.510
2291634,0.265,-0.480
2291635,0.305,-0.495
2291636,0.315,-0.465
2291637,0.360,-0.435
2291638,0.390,-0.430
2291639,0.385,-0.425
2291640,0.425,-0.430
2291641,0.440,-0.420
2291642,0.450,-0.405
2291643,0.480,-0.405
2291644,0.470,-0.400
2291645,0.455,-0.385
2291646,0.455,-0.420
2291647,0.480,-0.405
2291648,0.495,-0.415
2291649,0.525,-0.410
2291650,0.490,-0.410
2291651,0.490,-0.410
2291652,0.490,-0.415
2291653,0.445,-0.415
2291654,0.475,-0.390
2291655,0.505,-0.390
2291656,0.530,-0.380
2291657,0.560,-0.400
2291658,0.605,-0.420
2291659,0.595,-0.450
2291660,0.665,-0.425
2291661,0.665,-0.405
2291662,0.690,-0.400
2291663,0.725,-0.410
2291664,0.755,-0.380
2291665,0.765,-0.375
2291666,0.805,-0.355
2291667,0.810,-0.365
2291668,0.815,-0.330
2291669,0.795,-0.300
2291670,0.790,-0.290
2291671,0.795,-0.240
2291672,0.790,-0.215
2291673,0.765,-0.195
2291674,0.715,-0.180
2291675,0.695,-0.155
2291676,0.670,-0.120
2291677,0.640,-0.100
2291678,0.585,-0.080
2291679,0.525,-0.105
2291680,0.470,-0.115
2291681,0.435,-0.135
2291682,0.385,-0.120
2291683,0.335,-0.135
2291684,0.285,-0.180
2291685,0.220,-0.195
2291686,0.180,-0.195
2291687,0.160,-0.180
2291688,0.085,-0.200
2291689,0.055,-0.260
2291690,0.055,-0.270
2291691,0.060,-0.275
2291692,0.000,-0.315
2291693,-0.035,-0.355
2291694,-0.040,-0.345
2291695,-0.095,-0.355
2291696,-0.160,-0.350
2291697,-0.200,-0.350
2291698,-0.235,-0.400
2291699,-0.260,-0.415
2291700,-0.245,-0.425
2291701,-0.240,-0.445
2291702,-0.260,-0.475
2291703,-0.270,-0.470
2291704,-0.260,-0.475
2291705,-0.245,-0.455
2291706,-0.285,-0.420
2291707,-0.295,-0.430
2291708,-0.280,-0.430
2291709,-0.265,-0.430
2291710,-0.225,-0.450
2291711,-0.215,-0.450
2291712,-0.235,-0.440
2291713,-0.220,-0.405
2291714,-0.190,-0.410
2291715,-0.185,-0.380
2291716,-0.175,-0.390
2291717,-0.170,-0.375
2291718,-0.160,-0.350
2291719,-0.145,-0.405
2291720,-0.125,-0.390
2291721,-0.125,-0.390
2291722,-0.110,-0.380
