'sample interval','ECG1','ECG2'
192375,0.005,-0.355
192376,0.000,-0.315
192377,-0.005,-0.345
192378,0.000,-0.335
192379,0.000,-0.365
192380,-0.005,-0.350
192381,0.000,-0.375
192382,-0.025,-0.350
192383,-0.020,-0.380
192384,-0.010,-0.385
192385,-0.035,-0.380
192386,-0.035,-0.355
192387,-0.020,-0.375
192388,0.000,-0.395
192389,-0.005,-0.385
192390,0.000,-0.380
192391,0.015,-0.400
192392,0.015,-0.385
192393,0.020,-0.380
192394,0.015,-0.405
192395,0.010,-0.395
192396,0.015,-0.395
192397,0.020,-0.405
192398,0.030,-0.395
192399,0.035,-0.400
192400,0.025,-0.395
192401,0.015,-0.400
192402,0.010,-0.380
192403,0.020,-0.390
192404,0.025,-0.395
192405,0.015,-0.395
192406,0.015,-0.370
192407,0.020,-0.395
192408,0.020,-0.390
192409,0.010,-0.390
192410,-0.015,-0.370
192411,0.010,-0.385
192412,0.005,-0.380
192413,0.000,-0.375
192414,0.000,-0.375
192415,-0.015,-0.380
192416,-0.025,-0.375
192417,-0.030,-0.360
192418,-0.030,-0.365
192419,-0.005,-0.355
192420,-0.010,-0.340
192421,0.000,-0.340
192422,-0.030,-0.330
192423,0.000,-0.340
192424,-0.015,-0.355
192425,-0.005,-0.330
192426,-0.025,-0.345
192427,-0.015,-0.340
192428,-0.020,-0.340
192429,-0.005,-0.335
192430,-0.005,-0.345
192431,-0.015,-0.355
192432,-0.005,-0.340
192433,-0.005,-0.345
192434,-0.025,-0.320
192435,-0.030,-0.335
192436,-0.020,-0.320
192437,-0.025,-0.345
192438,-0.025,-0.315
192439,-0.015,-0.320
192440,-0.020,-0.310
192441,-0.015,-0.315
192442,-0.045,-0.300
192443,-0.035,-0.280
192444,-0.025,-0.250
192445,-0.030,-0.215
192446,-0.035,-0.195
192447,-0.020,-0.185
192448,0.005,-0.180
192449,0.045,-0.135
192450,0.075,-0.105
192451,0.085,-0.080
192452,0.115,-0.080
192453,0.150,-0.060
192454,0.145,-0.070
192455,0.180,-0.135
192456,0.175,-0.165
192457,0.120,-0.185
192458,0.080,-0.150
192459,0.030,-0.185
192460,0.015,-0.200
192461,0.030,-0.220
192462,0.000,-0.230
192463,-0.015,-0.270
192464,-0.050,-0.325
192465,-0.040,-0.355
192466,-0.050,-0.385
192467,-0.040,-0.365
192468,-0.040,-0.380
192469,-0.055,-0.370
192470,-0.060,-0.370
192471,-0.065,-0.380
192472,-0.065,-0.385
192473,-0.060,-0.380
192474,-0.070,-0.395
192475,-0.060,-0.360
192476,-0.065,-0.345
192477,-0.070,-0.360
192478,-0.090,-0.385
192479,-0.080,-0.360
192480,-0.080,-0.365
192481,-0.065,-0.370
192482,-0.055,-0.365
192483,-0.080,-0.370
192484,-0.080,-0.355
192485,-0.090,-0.365
192486,-0.060,-0.380
192487,-0.080,-0.355
192488,-0.050,-0.350
192489,-0.065,-0.340
192490,-0.045,-0.305
192491,-0.050,-0.225
192492,-0.040,-0.070
192493,-0.035,0.110
192494,0.005,0.365
192495,0.090,0.705
192496,0.120,1.030
192497,-0.060,1.200
192498,-0.410,1.380
192499,-0.975,1.615
192500,-1.725,1.810
192501,-2.420,1.880
192502,-2.855,1.825
192503,-3.015,1.745
192504,-2.975,1.625
192505,-2.890,1.445
192506,-2.730,1.295
192507,-2.590,1.150
192508,-2.485,1.010
192509,-2.315,0.965
192510,-2.155,1.065
192511,-2.020,1.275
192512,-1.915,1.515
192513,-1.760,1.515
192514,-1.625,1.165
192515,-1.475,0.600
192516,-1.340,0.040
192517,-1.235,-0.335
192518,-1.080,-0.530
192519,-0.925,-0.590
192520,-0.790,-0.595
192521,-0.585,-0.565
192522,-0.415,-0.565
192523,-0.205,-0.570
192524,-0.025,-0.520
192525,0.150,-0.515
192526,0.285,-0.510
192527,0.340,-0.515
192528,0.405,-0.500
192529,0.435,-0.485
192530,0.450,-0.500
192531,0.490,-0.500
192532,0.525,-0.490
192533,0.520,-0.455
192534,0.515,-0.465
192535,0.520,-0.450
192536,0.545,-0.430
192537,0.560,-0.440
192538,0.570,-0.425
192539,0.580,-0.445
192540,0.605,-0.435
192541,0.610,-0.430
192542,0.620,-0.420
192543,0.620,-0.430
192544,0.640,-0.425
192545,0.655,-0.425
192546,0.700,-0.450
192547,0.680,-0.450
192548,0.715,-0.470
192549,0.775,-0.460
192550,0.775,-0.480
192551,0.780,-0.500
192552,0.820,-0.510
192553,0.855,-0.525
192554,0.855,-0.535
192555,0.880,-0.560
192556,0.930,-0.560
192557,0.955,-0.570
192558,0.975,-0.600
192559,1.005,-0.630
192560,1.000,-0.645
192561,1.050,-0.640
192562,1.040,-0.615
192563,1.030,-0.625
192564,1.040,-0.610
192565,1.055,-0.580
192566,1.050,-0.570
192567,1.015,-0.515
192568,1.000,-0.495
192569,0.965,-0.435
192570,0.930,-0.420
192571,0.895,-0.355
192572,0.835,-0.330
192573,0.780,-0.310
192574,0.715,-0.295
192575,0.670,-0.270
192576,0.630,-0.245
192577,0.565,-0.230
192578,0.535,-0.250
192579,0.465,-0.280
192580,0.420,-0.275
192581,0.355,-0.265
192582,0.305,-0.275
192583,0.280,-0.275
192584,0.225,-0.290
192585,0.205,-0.285
192586,0.200,-0.305
192587,0.125,-0.310
192588,0.130,-0.315
192589,0.100,-0.320
192590,0.095,-0.310
192591,0.095,-0.335
192592,0.070,-0.350
192593,0.060,-0.335
192594,0.065,-0.340
192595,0.065,-0.325
192596,0.035,-0.360
192597,0.060,-0.340
192598,0.070,-0.340
192599,0.055,-0.345
192600,0.045,-0.345
192601,0.030,-0.375
192602,0.045,-0.360
192603,0.050,-0.355
192604,0.055,-0.370
192605,0.065,-0.380
192606,0.060,-0.370
192607,0.085,-0.360
192608,0.075,-0.385
192609,0.070,-0.380
192610,0.060,-0.395
192611,0.070,-0.395
192612,0.070,-0.395
192613,0.070,-0.395
192614,0.060,-0.380
192615,0.070,-0.375
192616,0.060,-0.385
192617,0.065,-0.410
192618,0.075,-0.390
192619,0.060,-0.375
192620,0.080,-0.390
192621,0.070,-0.380
192622,0.060,-0.390
192623,0.055,-0.375
192624,0.060,-0.385
192625,0.055,-0.400
192626,0.040,-0.390
192627,0.040,-0.375
192628,0.055,-0.365
192629,0.035,-0.380
192630,0.055,-0.390
192631,0.045,-0.370
192632,0.055,-0.385
192633,0.035,-0.380
192634,0.045,-0.360
192635,0.015,-0.355
192636,0.025,-0.335
192637,0.035,-0.375
192638,0.030,-0.365
192639,0.015,-0.350
192640,0.040,-0.380
192641,0.020,-0.350
192642,0.000,-0.350
192643,0.005,-0.370
192644,0.015,-0.350
192645,0.010,-0.355
192646,0.010,-0.360
192647,0.015,-0.355
192648,0.010,-0.380
192649,0.035,-0.365
192650,0.025,-0.345
192651,0.020,-0.340
192652,0.020,-0.350
192653,0.025,-0.355
192654,0.015,-0.345
192655,0.035,-0.330
192656,0.010,-0.335
192657,0.015,-0.300
192658,0.010,-0.285
192659,0.015,-0.215
192660,0.025,-0.230
192661,0.035,-0.215
192662,0.070,-0.180
192663,0.110,-0.135
192664,0.145,-0.115
192665,0.180,-0.135
192666,0.175,-0.115
192667,0.190,-0.130
192668,0.210,-0.190
192669,0.230,-0.205
192670,0.175,-0.210
192671,0.130,-0.185
192672,0.080,-0.240
192673,0.080,-0.265
192674,0.040,-0.250
192675,0.050,-0.260
192676,0.000,-0.300
192677,0.000,-0.360
192678,0.015,-0.390
192679,0.005,-0.390
192680,0.010,-0.405
192681,0.010,-0.405
192682,0.005,-0.390
192683,0.000,-0.390
192684,0.000,-0.395
192685,-0.020,-0.385
192686,-0.040,-0.375
192687,-0.025,-0.365
192688,-0.005,-0.380
192689,-0.010,-0.390
192690,-0.015,-0.405
192691,-0.020,-0.395
192692,-0.020,-0.375
192693,-0.035,-0.395
192694,-0.035,-0.370
192695,-0.015,-0.380
192696,-0.035,-0.375
192697,-0.035,-0.395
192698,-0.025,-0.360
192699,-0.040,-0.345
192700,-0.025,-0.365
192701,-0.025,-0.315
192702,-0.030,-0.230
192703,-0.020,-0.080
192704,-0.005,0.100
192705,0.050,0.390
192706,0.125,0.745
192707,0.140,0.940
192708,-0.100,1.085
192709,-0.535,1.280
192710,-1.245,1.510
192711,-2.000,1.690
192712,-2.595,1.675
192713,-2.885,1.600
192714,-2.975,1.525
192715,-2.935,1.340
192716,-2.790,1.150
192717,-2.675,0.975
192718,-2.610,0.795
192719,-2.460,0.700
192720,-2.275,0.745
192721,-2.135,0.935
192722,-2.020,1.180
192723,-1.880,1.230
192724,-1.725,0.920
192725,-1.565,0.370
192726,-1.425,-0.190
192727,-1.285,-0.535
192728,-1.140,-0.680
192729,-0.990,-0.680
192730,-0.815,-0.630
192731,-0.600,-0.570
192732,-0.380,-0.565
192733,-0.185,-0.520
192734,0.015,-0.505
192735,0.180,-0.480
192736,0.315,-0.470
192737,0.415,-0.480
192738,0.470,-0.450
192739,0.520,-0.445
192740,0.570,-0.445
192741,0.585,-0.425
192742,0.605,-0.410
192743,0.620,-0.410
192744,0.600,-0.405
192745,0.640,-0.390
192746,0.620,-0.395
192747,0.640,-0.380
192748,0.670,-0.370
192749,0.685,-0.385
192750,0.690,-0.365
192751,0.705,-0.365
192752,0.700,-0.350
192753,0.740,-0.385
192754,0.755,-0.380
192755,0.765,-0.380
192756,0.800,-0.370
192757,0.820,-0.380
192758,0.845,-0.390
192759,0.850,-0.410
192760,0.880,-0.415
192761,0.910,-0.425
192762,0.945,-0.455
192763,0.960,-0.460
192764,1.000,-0.490
192765,1.025,-0.500
192766,1.030,-0.515
192767,1.040,-0.540
192768,1.070,-0.535
192769,1.095,-0.525
192770,1.100,-0.530
192771,1.115,-0.545
192772,1.135,-0.535
192773,1.125,-0.520
192774,1.125,-0.495
192775,1.110,-0.470
192776,1.090,-0.435
192777,1.040,-0.400
192778,0.990,-0.345
192779,0.975,-0.340
192780,0.905,-0.320
192781,0.865,-0.265
192782,0.810,-0.245
192783,0.750,-0.240
192784,0.690,-0.215
192785,0.655,-0.220
192786,0.590,-0.215
192787,0.505,-0.240
192788,0.470,-0.240
192789,0.400,-0.250
192790,0.340,-0.260
192791,0.290,-0.260
192792,0.245,-0.275
192793,0.215,-0.295
192794,0.165,-0.295
192795,0.145,-0.310
192796,0.115,-0.300
192797,0.110,-0.320
192798,0.090,-0.335
192799,0.075,-0.330
192800,0.080,-0.355
192801,0.045,-0.345
192802,0.020,-0.345
192803,0.025,-0.375
192804,0.035,-0.370
192805,0.030,-0.355
192806,0.025,-0.365
192807,0.060,-0.375
192808,0.050,-0.380
192809,0.035,-0.370
192810,0.030,-0.375
192811,0.050,-0.390
192812,0.070,-0.390
192813,0.085,-0.385
192814,0.065,-0.405
192815,0.070,-0.395
192816,0.075,-0.430
192817,0.050,-0.405
192818,0.065,-0.395
192819,0.060,-0.405
192820,0.085,-0.400
192821,0.075,-0.410
192822,0.095,-0.410
192823,0.065,-0.410
192824,0.065,-0.400
192825,0.055,-0.400
192826,0.070,-0.400
192827,0.060,-0.390
192828,0.070,-0.410
192829,0.075,-0.395
192830,0.040,-0.400
192831,0.040,-0.390
192832,0.040,-0.400
192833,0.060,-0.410
192834,0.050,-0.395
192835,0.035,-0.405
192836,0.025,-0.390
192837,0.025,-0.395
192838,0.005,-0.405
192839,0.015,-0.400
192840,0.020,-0.390
192841,0.025,-0.405
192842,0.015,-0.400
192843,0.025,-0.395
192844,0.025,-0.380
192845,0.010,-0.390
192846,0.005,-0.390
192847,-0.005,-0.395
192848,0.005,-0.380
192849,0.000,-0.385
192850,0.000,-0.390
192851,-0.020,-0.370
192852,0.010,-0.385
192853,0.000,-0.400
192854,0.000,-0.400
192855,0.015,-0.380
192856,0.010,-0.360
192857,0.000,-0.380
192858,-0.015,-0.380
192859,0.005,-0.375
192860,0.000,-0.370
192861,0.010,-0.375
192862,0.000,-0.370
192863,-0.005,-0.365
192864,0.005,-0.360
192865,-0.005,-0.355
192866,0.005,-0.300
192867,0.000,-0.265
192868,0.035,-0.270
192869,0.010,-0.245
192870,0.060,-0.215
192871,0.115,-0.185
192872,0.125,-0.160
192873,0.145,-0.165
192874,0.170,-0.155
192875,0.175,-0.170
192876,0.195,-0.230
192877,0.185,-0.245
192878,0.140,-0.245
192879,0.110,-0.250
192880,0.055,-0.295
192881,0.015,-0.325
192882,0.015,-0.325
192883,-0.010,-0.315
192884,-0.035,-0.365
192885,-0.035,-0.415
192886,-0.010,-0.425
192887,-0.045,-0.415
192888,-0.040,-0.435
192889,-0.015,-0.450
192890,-0.025,-0.440
192891,-0.030,-0.450
192892,-0.040,-0.450
192893,-0.040,-0.420
192894,-0.030,-0.420
192895,-0.025,-0.435
192896,-0.025,-0.455
192897,-0.035,-0.435
192898,-0.035,-0.430
192899,-0.030,-0.420
192900,-0.020,-0.430
192901,-0.040,-0.435
192902,-0.045,-0.405
192903,-0.025,-0.430
192904,-0.020,-0.410
192905,-0.015,-0.405
192906,-0.020,-0.380
192907,-0.060,-0.400
192908,-0.035,-0.350
192909,-0.045,-0.215
192910,-0.010,-0.040
192911,-0.020,0.205
192912,0.040,0.545
192913,0.135,0.900
192914,0.070,1.100
192915,-0.250,1.275
192916,-0.770,1.455
192917,-1.555,1.675
192918,-2.260,1.760
192919,-2.760,1.695
192920,-2.925,1.565
192921,-2.925,1.345
192922,-2.820,1.110
192923,-2.645,0.940
192924,-2.530,0.760
192925,-2.410,0.680
192926,-2.240,0.725
192927,-2.105,0.945
192928,-1.990,1.235
192929,-1.850,1.320
192930,-1.690,0.990
192931,-1.550,0.445
192932,-1.375,-0.135
192933,-1.225,-0.495
192934,-1.090,-0.670
192935,-0.895,-0.700
192936,-0.715,-0.675
192937,-0.490,-0.660
192938,-0.275,-0.625
192939,-0.100,-0.575
192940,0.075,-0.520
192941,0.240,-0.510
192942,0.365,-0.505
192943,0.405,-0.535
192944,0.460,-0.500
192945,0.495,-0.485
192946,0.510,-0.475
192947,0.520,-0.470
192948,0.550,-0.450
192949,0.570,-0.450
192950,0.585,-0.445
192951,0.605,-0.440
192952,0.610,-0.410
192953,0.595,-0.400
192954,0.620,-0.385
192955,0.635,-0.360
192956,0.630,-0.350
192957,0.665,-0.365
192958,0.660,-0.360
192959,0.700,-0.370
192960,0.700,-0.355
192961,0.720,-0.375
192962,0.740,-0.380
192963,0.790,-0.400
192964,0.810,-0.380
192965,0.820,-0.410
192966,0.845,-0.430
192967,0.885,-0.445
192968,0.890,-0.480
192969,0.945,-0.480
192970,0.940,-0.510
192971,0.990,-0.515
192972,1.020,-0.530
192973,1.055,-0.550
192974,1.050,-0.550
192975,1.055,-0.565
192976,1.070,-0.560
192977,1.065,-0.565
192978,1.065,-0.530
192979,1.055,-0.505
192980,1.045,-0.480
192981,1.000,-0.455
192982,0.960,-0.420
192983,0.925,-0.340
192984,0.905,-0.335
192985,0.840,-0.335
192986,0.795,-0.295
192987,0.730,-0.265
192988,0.675,-0.240
192989,0.605,-0.220
192990,0.550,-0.210
192991,0.515,-0.210
192992,0.440,-0.240
192993,0.375,-0.255
192994,0.320,-0.255
192995,0.255,-0.240
192996,0.205,-0.275
192997,0.175,-0.300
192998,0.160,-0.285
192999,0.135,-0.295
193000,0.075,-0.325
193001,0.070,-0.315
193002,0.060,-0.315
193003,0.060,-0.315
193004,0.040,-0.330
193005,0.040,-0.340
193006,0.065,-0.320
193007,0.035,-0.330
193008,0.050,-0.335
193009,0.035,-0.370
193010,0.010,-0.335
193011,0.040,-0.340
193012,0.055,-0.380
193013,0.020,-0.345
193014,0.040,-0.365
193015,0.040,-0.370
193016,0.030,-0.390
193017,0.010,-0.380
193018,0.030,-0.390
193019,0.020,-0.390
193020,0.030,-0.400
193021,0.000,-0.400
193022,0.020,-0.400
193023,0.030,-0.400
193024,0.020,-0.400
193025,0.025,-0.425
193026,0.015,-0.410
193027,0.015,-0.400
193028,0.030,-0.410
193029,0.025,-0.415
193030,0.030,-0.400
193031,0.000,-0.415
193032,0.025,-0.400
193033,0.030,-0.430
193034,0.020,-0.425
193035,0.010,-0.410
193036,0.020,-0.415
193037,0.000,-0.395
193038,-0.005,-0.415
193039,-0.015,-0.410
193040,-0.015,-0.435
193041,-0.010,-0.415
193042,0.000,-0.405
193043,-0.005,-0.400
193044,-0.005,-0.405
193045,0.000,-0.380
193046,-0.015,-0.385
193047,-0.040,-0.420
193048,-0.030,-0.420
193049,-0.055,-0.405
193050,-0.025,-0.400
193051,-0.020,-0.405
193052,-0.020,-0.400
193053,-0.030,-0.400
193054,-0.030,-0.390
193055,-0.035,-0.410
193056,-0.040,-0.405
193057,-0.035,-0.375
193058,-0.030,-0.380
193059,-0.040,-0.385
193060,-0.040,-0.385
193061,-0.055,-0.405
193062,-0.050,-0.395
193063,-0.045,-0.375
193064,-0.050,-0.405
193065,-0.055,-0.360
193066,-0.055,-0.385
193067,-0.065,-0.400
193068,-0.065,-0.390
193069,-0.075,-0.390
193070,-0.075,-0.355
193071,-0.065,-0.360
193072,-0.045,-0.350
193073,-0.055,-0.365
193074,-0.075,-0.345
193075,-0.060,-0.310
193076,-0.035,-0.295
193077,-0.070,-0.250
193078,-0.040,-0.220
193079,0.000,-0.205
193080,0.015,-0.180
193081,0.020,-0.130
193082,0.065,-0.160
193083,0.085,-0.180
193084,0.075,-0.185
193085,0.115,-0.225
193086,0.080,-0.255
193087,0.050,-0.255
193088,0.040,-0.250
193089,-0.010,-0.265
193090,-0.010,-0.290
193091,-0.015,-0.305
193092,-0.055,-0.305
193093,-0.075,-0.330
193094,-0.105,-0.385
193095,-0.135,-0.420
193096,-0.125,-0.435
193097,-0.090,-0.415
193098,-0.115,-0.420
193099,-0.120,-0.430
193100,-0.105,-0.415
193101,-0.125,-0.420
193102,-0.110,-0.445
193103,-0.105,-0.435
193104,-0.125,-0.440
193105,-0.110,-0.430
193106,-0.120,-0.430
193107,-0.130,-0.440
193108,-0.115,-0.445
193109,-0.105,-0.420
193110,-0.110,-0.430
193111,-0.105,-0.445
193112,-0.115,-0.430
193113,-0.120,-0.415
193114,-0.115,-0.420
193115,-0.110,-0.415
193116,-0.120,-0.415
193117,-0.105,-0.405
193118,-0.120,-0.385
193119,-0.120,-0.355
193120,-0.125,-0.285
193121,-0.135,-0.130
193122,-0.105,0.100
193123,-0.050,0.450
193124,0.045,0.850
193125,0.030,1.195
193126,-0.200,1.400
193127,-0.600,1.590
193128,-1.180,1.820
193129,-1.935,2.025
193130,-2.510,2.090
193131,-2.855,2.035
193132,-2.990,1.870
193133,-2.930,1.665
193134,-2.805,1.450
193135,-2.600,1.250
193136,-2.485,1.090
193137,-2.365,0.985
193138,-2.200,1.005
193139,-2.065,1.145
193140,-1.930,1.405
193141,-1.795,1.610
193142,-1.680,1.505
193143,-1.555,1.080
193144,-1.400,0.515
193145,-1.245,0.010
193146,-1.110,-0.375
193147,-0.945,-0.570
193148,-0.805,-0.620
193149,-0.615,-0.645
193150,-0.460,-0.620
193151,-0.290,-0.600
193152,-0.095,-0.590
193153,0.070,-0.560
193154,0.200,-0.575
193155,0.300,-0.565
193156,0.345,-0.565
193157,0.355,-0.555
193158,0.395,-0.540
193159,0.380,-0.540
193160,0.410,-0.530
193161,0.445,-0.530
193162,0.455,-0.490
193163,0.455,-0.495
193164,0.480,-0.490
193165,0.495,-0.475
193166,0.500,-0.455
193167,0.520,-0.435
193168,0.520,-0.445
193169,0.545,-0.430
193170,0.560,-0.410
193171,0.565,-0.410
193172,0.565,-0.430
193173,0.595,-0.420
193174,0.595,-0.415
193175,0.625,-0.435
193176,0.635,-0.450
193177,0.670,-0.460
193178,0.680,-0.470
193179,0.745,-0.485
193180,0.725,-0.505
193181,0.765,-0.505
193182,0.810,-0.520
193183,0.825,-0.535
193184,0.820,-0.580
193185,0.855,-0.580
193186,0.880,-0.570
193187,0.905,-0.585
193188,0.920,-0.585
193189,0.920,-0.610
193190,0.920,-0.595
193191,0.915,-0.595
193192,0.910,-0.575
193193,0.935,-0.545
193194,0.890,-0.495
193195,0.880,-0.470
193196,0.840,-0.445
193197,0.795,-0.400
193198,0.765,-0.360
193199,0.730,-0.335
193200,0.690,-0.310
193201,0.630,-0.275
193202,0.580,-0.260
193203,0.535,-0.230
193204,0.490,-0.235
193205,0.435,-0.225
193206,0.375,-0.215
193207,0.335,-0.215
193208,0.260,-0.235
193209,0.220,-0.260
193210,0.185,-0.245
193211,0.130,-0.270
193212,0.085,-0.290
193213,0.065,-0.295
193214,0.050,-0.290
193215,0.045,-0.285
193216,0.005,-0.310
193217,0.000,-0.300
193218,0.000,-0.315
193219,-0.015,-0.290
193220,-0.005,-0.300
193221,-0.005,-0.320
193222,-0.030,-0.315
193223,-0.020,-0.305
193224,-0.015,-0.320
193225,-0.040,-0.320
193226,-0.040,-0.335
193227,-0.050,-0.340
193228,-0.025,-0.345
193229,-0.035,-0.355
193230,-0.055,-0.380
193231,-0.065,-0.360
193232,-0.035,-0.355
193233,-0.050,-0.370
193234,-0.045,-0.360
193235,-0.040,-0.365
193236,0.000,-0.360
193237,-0.035,-0.375
193238,-0.040,-0.385
193239,-0.030,-0.390
193240,-0.040,-0.390
193241,-0.035,-0.380
193242,-0.025,-0.390
193243,-0.045,-0.385
193244,-0.030,-0.410
193245,-0.030,-0.380
193246,-0.040,-0.400
193247,-0.055,-0.375
193248,-0.065,-0.400
193249,-0.055,-0.405
193250,-0.065,-0.400
193251,-0.065,-0.405
193252,-0.035,-0.405
193253,-0.055,-0.395
193254,-0.080,-0.405
193255,-0.065,-0.405
193256,-0.050,-0.395
193257,-0.070,-0.400
193258,-0.080,-0.410
193259,-0.060,-0.395
193260,-0.080,-0.375
193261,-0.075,-0.390
193262,-0.070,-0.380
193263,-0.080,-0.395
193264,-0.055,-0.365
193265,-0.080,-0.375
193266,-0.080,-0.370
193267,-0.090,-0.365
193268,-0.080,-0.360
193269,-0.090,-0.385
193270,-0.085,-0.365
193271,-0.075,-0.355
193272,-0.090,-0.350
193273,-0.085,-0.370
193274,-0.065,-0.370
193275,-0.100,-0.370
193276,-0.085,-0.345
193277,-0.095,-0.365
193278,-0.105,-0.375
193279,-0.100,-0.350
193280,-0.090,-0.355
193281,-0.115,-0.340
193282,-0.120,-0.345
193283,-0.105,-0.360
193284,-0.125,-0.350
193285,-0.110,-0.335
193286,-0.115,-0.325
193287,-0.095,-0.335
193288,-0.090,-0.295
193289,-0.085,-0.250
193290,-0.080,-0.255
193291,-0.090,-0.230
193292,-0.070,-0.190
193293,-0.030,-0.155
193294,-0.015,-0.120
193295,-0.005,-0.140
193296,0.015,-0.125
193297,0.030,-0.120
193298,0.055,-0.170
193299,0.055,-0.200
193300,0.045,-0.195
193301,0.015,-0.200
193302,-0.045,-0.230
193303,-0.055,-0.250
193304,-0.090,-0.255
193305,-0.045,-0.250
193306,-0.105,-0.280
193307,-0.105,-0.320
193308,-0.165,-0.355
193309,-0.160,-0.370
193310,-0.135,-0.380
193311,-0.125,-0.395
193312,-0.140,-0.405
193313,-0.155,-0.375
193314,-0.170,-0.390
193315,-0.140,-0.390
193316,-0.165,-0.380
193317,-0.170,-0.410
193318,-0.155,-0.390
193319,-0.140,-0.405
193320,-0.175,-0.410
193321,-0.160,-0.400
193322,-0.140,-0.380
193323,-0.160,-0.380
193324,-0.135,-0.400
193325,-0.175,-0.380
193326,-0.160,-0.370
193327,-0.160,-0.375
193328,-0.155,-0.390
193329,-0.170,-0.370
193330,-0.145,-0.380
193331,-0.155,-0.350
193332,-0.145,-0.350
193333,-0.150,-0.320
193334,-0.140,-0.230
193335,-0.155,-0.130
193336,-0.145,0.075
193337,-0.115,0.335
193338,-0.025,0.680
193339,0.015,0.950
193340,-0.155,1.135
193341,-0.540,1.285
193342,-1.095,1.490
193343,-1.805,1.695
193344,-2.445,1.800
193345,-2.870,1.755
193346,-3.055,1.670
193347,-3.015,1.575
193348,-2.920,1.390
193349,-2.750,1.220
193350,-2.585,1.090
193351,-2.490,0.960
193352,-2.355,0.875
193353,-2.175,0.935
193354,-2.045,1.120
193355,-1.925,1.345
193356,-1.795,1.435
193357,-1.630,1.200
193358,-1.505,0.710
193359,-1.405,0.165
193360,-1.270,-0.265
193361,-1.145,-0.510
193362,-0.980,-0.595
193363,-0.850,-0.580
193364,-0.670,-0.600
193365,-0.510,-0.595
193366,-0.310,-0.560
193367,-0.150,-0.550
193368,0.020,-0.505
193369,0.160,-0.515
193370,0.250,-0.535
193371,0.315,-0.510
193372,0.340,-0.485
193373,0.385,-0.480
193374,0.380,-0.465
193375,0.395,-0.465
193376,0.415,-0.445
193377,0.430,-0.440
193378,0.435,-0.435
193379,0.445,-0.425
193380,0.435,-0.420
193381,0.475,-0.410
193382,0.475,-0.420
193383,0.500,-0.430
193384,0.495,-0.405
193385,0.540,-0.415
193386,0.555,-0.395
193387,0.560,-0.415
193388,0.565,-0.415
193389,0.565,-0.400
193390,0.610,-0.420
193391,0.615,-0.435
193392,0.640,-0.425
193393,0.670,-0.445
193394,0.680,-0.455
193395,0.685,-0.460
193396,0.735,-0.480
193397,0.740,-0.505
193398,0.785,-0.510
193399,0.805,-0.520
193400,0.835,-0.535
193401,0.855,-0.550
193402,0.880,-0.560
193403,0.900,-0.565
193404,0.925,-0.580
193405,0.920,-0.575
193406,0.930,-0.585
193407,0.940,-0.570
193408,0.930,-0.535
193409,0.895,-0.495
193410,0.915,-0.480
193411,0.890,-0.455
193412,0.840,-0.405
193413,0.785,-0.380
193414,0.755,-0.345
193415,0.720,-0.305
193416,0.680,-0.280
193417,0.630,-0.260
193418,0.565,-0.230
193419,0.525,-0.225
193420,0.450,-0.225
193421,0.425,-0.195
193422,0.365,-0.210
193423,0.325,-0.220
193424,0.245,-0.210
193425,0.205,-0.210
193426,0.170,-0.245
193427,0.155,-0.240
193428,0.125,-0.255
193429,0.110,-0.235
193430,0.075,-0.250
193431,0.055,-0.260
193432,0.020,-0.255
193433,0.030,-0.280
193434,0.015,-0.265
193435,0.045,-0.280
193436,0.005,-0.285
193437,-0.015,-0.275
193438,0.000,-0.285
193439,0.000,-0.280
193440,-0.015,-0.290
193441,-0.025,-0.290
193442,-0.025,-0.300
193443,-0.025,-0.315
193444,-0.015,-0.295
193445,-0.015,-0.325
193446,-0.035,-0.340
193447,-0.005,-0.325
193448,-0.010,-0.320
193449,-0.010,-0.330
193450,-0.035,-0.335
193451,-0.015,-0.345
193452,-0.010,-0.335
193453,0.000,-0.345
193454,-0.005,-0.355
193455,-0.005,-0.330
193456,0.000,-0.340
193457,-0.010,-0.355
193458,0.000,-0.365
193459,-0.005,-0.345
